Year,Loan Grant No,DMC,Project Name,SF Source,OCR Loan,ADF Loan,ADF Grant,Other SF ,Total,Cofinancier,Grant,Loan,Total,ADB Approval
2015,3286,UZB,Advanced Electricity Metering Phase 4,,300.00,,,,300.00,UFRD,,70.00,70.00,18-Sep-2015
2015,0126/0437,AFG,Agriculture Market Infrastructure—Additional Financing,,,,,,,AITF,11.00,,11.00,25-Sep-2015
2015,3356,PRC,Beijing-Tianjin-Hebei Air Quality Improvement-Hebei Policy Reforms Program,,300.00,,,,300.00,KfW,,166.65,166.65,10-Dec-2015
2015,2783/2784,PNG,Bridge Replacement for Improved Rural Access Sector,,40.00,50.00,,,90.00,EIB,,50.00,50.00,24-Aug-2015
2015,0447,PNG,Building Climate Resilience to Climate Change in Papua New Guinea,,,,,,,SCF-PPCR,24.25,,24.25,21-Oct-2015
2015,3308,PRC,Chemical Industry Energy Efficiency and Emission Reduction,,100.00,,,,100.00,China Construction Bank,,81.73,81.73,30-Oct-2015
2015,3186,IND,Clean Energy Finance Investment Program—Tranche 1 ,,,,,,,JICA,,280.00,280.00,16-Jan-2015
2015,3124/8288,NEP,Community-Managed Irrigated Agriculture Sector—Additional Financing,,,30.00,,,30.00,Kuwait Fund,,17.00,17.00,05-May-2015
2015,3331/3332/0459/0460/0461,VAN,Cyclone Pam Road Reconstruction Project,,,2.80,9.81,,12.61,GEF-LDCF,2.68,,2.68,25-Nov-2015
2015,9181,VAN,Cycone Pam School Reconstruction,,,,,,,JFPR,5.00,,5.00,16-Nov-2015
2015,9180,NEP,Disaster Risk Reduction and Livelihood Restoration for Earthquake-Affected Communities,,,,,,,JFPR,15.00,,15.00,07-Oct-2015
2015,0127/0292/0293,SOL,Domestic Maritime Support (Sector)–Additional Cofinancing,,,,,,,New Zealand,0.29,,0.29,28-Apr-2015
2015,0438/0439,RMI,Ebeye Water Supply and Sanitation,,,,5.00,,5.00,Australia,4.00,,4.00,28-Sep-2015
2015,9184,MYA,Economic Empowerment of the Poor and Women in the East-West Economic Corridor Project,,,,,,,JFPR,3.00,,3.00,15-Dec-2015
2015,3339/8297,INO,Electricity Grid Strengthening—Sumatra Program,,575.00,,,,575.00,AIF,,25.00,525.00,02-Dec-2015
2015,3339/8297,INO,Electricity Grid Strengthening—Sumatra Program,,,,,,,World Bank,,500.00,,
2015,0414/0424/0443,NAU,Electricity Supply Security and Sustainability—Additional Financing,,,,,,,Australia,4.74,,4.74,16-Oct-2015
2015,0464/0465,AFG,Energy Supply Improvement Program—Tranche 1,,,200.00,,,200.00,AITF,75.00,,75.00,08-Dec-2015
2015,3348/3349,SRI,Greater Colombo Water and Wastewater Management Improvement Investment Program—Tranche 3,,123.00,5.00,,,128.00,EIB,,50.00,50.00,08-Dec-2015
2015,0433,VIE,Greater Mekong Subregion Biodiversity Conservation Corridors—Additional Financing,,,,,,,GEF,3.79,,3.79,24-Jun-2015
2015,0426,CAM,Greater Mekong Subregion Biodiversity Conservation Corridors—Additional Financing,,,,,,,SCF-PPCR,7.40,,7.40,13-Mar-2015
2015,3310/8294,MYA,Greater Mekong Subregion East-West Economic Corridor Eindu to Kawkareik Road Improvement,,,,,,,AIF,,20.00,20.00,10-Nov-2015
2015,3365,IND,Green Energy Corridor and Grid Strengthening Project,,500.00,,,,500.00,KfW,,625.00,625.00,09-Dec-2015
2015,3363/3364/8302,VIE,Ha Noi Metro Rail System(Line 3: Nhon-Ha Noi Station Section)—Additional Financing,,59.00,5.80,,,64.80,AFD,,75.90,296.40,10-Dec-2015
2015,3363/3364/8302,VIE,Ha Noi Metro Rail System(Line 3: Nhon-Ha Noi Station Section)—Additional Financing,,,,,,,CTF,,50.00,,
2015,3363/3364/8302,VIE,Ha Noi Metro Rail System(Line 3: Nhon-Ha Noi Station Section)—Additional Financing,,,,,,,DGT,,93.50,,
2015,3363/3364/8302,VIE,Ha Noi Metro Rail System(Line 3: Nhon-Ha Noi Station Section)—Additional Financing,,,,,,,EIB,,77.00,,
2015,3279/3280,LAO,Health Sector Governance Program,,,23.00,,,23.00,World Bank,13.20,13.20,26.40,18-Sep-2015
2015,3271,UZB,Housing for Integrated Rural Development Investment Program—Tranche 3,,100.00,,,,100.00,IsDB,,100.00,100.00,20-Aug-2015
2015,9182,MON,Improving School Dormitory Environment for Primary Students in Western Region,,,,,,,JFPR,3.00,,3.00,26-Nov-2015
2015,9183,MON,Integrated Livelihoods Improvement and Sustainable Tourism in Khuvsgul Lake National Park,,,,,,,JFPR,3.00,,3.00,07-Dec-2015
2015,3311/0454/8295,CAM,Integrated Urban Environmental Management in the Tonle Sap Basin,,,37.00,,,37.00,SCF-PPCR,5.00,5.00,10.00,10-Nov-2015
2015,2820/3249/0273/0427,VAN,Interisland Shipping Support—Additional Financing,,,18.48,,,18.48,New Zealand,4.65,,4.65,27-Feb-2015
2015,3083/8276,INO,Java-Bali 500-Kilovolt Power Transmission Crossing—Additional Cofinancing,,,,,,,KfW,,57.00,57.00,28-Oct-2015
2015,3316/0455,MYA,Mandalay Urban Services Improvement,,,60.00,,,60.00,AFD,,46.00,56.80,12-Nov-2015
2015,3316/0455,MYA,Mandalay Urban Services Improvement,,,,,,,AsIF,6.80,,,
2015,3316/0455,MYA,Mandalay Urban Services Improvement,,,,,,,UCCRTF,4.00,,,
2015,2979/8264/0468,CAM,Medium-Voltage Sub-Transmission Expansion Sector— Additional Financing,,,,,,,CEF-CEFPF,1.00,,1.00,09-Dec-2015
2015,2686/0226/0425,PNG,Microfinance Expansion — Additional Financing,,,,,,,Australia,2.85,,2.85,09-Feb-2015
2015,3134/0451,PAK,National Highway Network Development in Balochistan,,122.60,,,,122.60,DFID,72.40,,72.40,03-Nov-2015
2015,3300/0440,PAK,National Motorway M-4 Gojra–Shorkot Section,,178.00,,,,178.00,DFID,92.00,,92.00,30-Sep-2015
2015,3121/0434,PAK,National Trade Corridor Highway Investment Program—Tranche 2 ,,117.60,,,,117.60,DFID,82.40,,82.40,31-Jul-2015
2015,3197/0435,PAK,National Trade Corridor Highway Investment Program—Tranche 3 ,,87.80,,,,87.80,DFID,39.20,,39.20,31-Jul-2015
2015,3346/3347,PAL,North Pacific Regional Connectivity Investment Project—Additional Financing,,16.47,8.53,,,25.00,World Bank,,22.50,22.50,11-Dec-2015
2015,3366/8301,THA,Northeastern Thailand Wind Power,,,,,,,CTF,,18.90,18.90,08-Dec-2015
2015,2993,ARM,North-South Road Corridor Investment Program—Tranche 3 – Additional Cofinancing,,,,,,,EDB,,150.00,150.00,16-Apr-2015
2015,8298,IND,Off-Grid Prepaid Solar Leasing,,,,,,,CTF,,6.00,6.00,01-Dec-2015
2015,0347/0348/0444/0445/0446,TON,Outer Island Renewable Energy—Additional Financing,,,,1.44,,1.44,Denmark-Energy 2,0.75,,4.32,20-Oct-2015
2015,0347/0348/0444/0445/0446,TON,Outer Island Renewable Energy—Additional Financing,,,,,,,EC,3.57,,,
2015,3350,BAN,Power System Expansion and Efficiency Improvement Investment Program—Tranche 3,,205.00,,,,205.00,IsDB,,220.00,220.00,08-Dec-2015
2015,3374,VIE,Power Transmission Investment Program-Tranche 3,,231.31,,,,231.31,KfW,,71.00,71.00,18-Dec-2015
2015,0409/0410/0429,MLD,Preparing Outer Islands for Sustainable Energy Development—Additional Financing,,,,38.00,,38.00,JFJCM,5.00,,5.00,19-Mar-2015
2015,0456/0457,SAM,Renewable Energy Development and Power Sector Rehabilitation—Additional Financing,,,,,,,EC,5.06,,7.55,18-Nov-2015
2015,0456/0457,SAM,Renewable Energy Development and Power Sector Rehabilitation—Additional Financing,,,,,,,New Zealand,2.49,,,
2015,3020/3021/0404,TIM,Road Network Upgrading,,,,,,,EIB,,50.00,50.00,20-Nov-2015
2015,2718,KIR,Road Rehabilitation (Supplementary),,,,,,,PRIF,7.00,,13.97,23-Jun-2015
2015,2718,KIR,Road Rehabilitation (Supplementary),,,,,,,World Bank,6.97,,,
2015,0336,CAM,Rural Energy—Additional Financing,,,,,,,Australia,0.36,,0.36,07-Aug-2015
2015,3151/401-2/466-7/8299-300,CAM,Rural Roads Improvement II—Additional Financing,,,,,,,AFD,,40.00,67.85,08-Dec-2015
2015,3151/401-2/466-7/8299-300,CAM,Rural Roads Improvement II—Additional Financing,,,,,,,Australia,11.85,,,
2015,3151/401-2/466-7/8299-300,CAM,Rural Roads Improvement II—Additional Financing,,,,,,,SCF-PPCR,9.00,7.00,,
2015,0458,SAM,Samoa Submarine Cable,,,,25.00,,25.00,Australia,1.50,,17.50,20-Nov-2015
2015,0458,SAM,Samoa Submarine Cable,,,,,,,World Bank,16.00,,,
2015,3315/8296,LAO,Second Greater Mekong Subregion Corridors Towns Development,,,37.00,,,37.00,AIF,,10.00,10.00,13-Nov-2015
2015,2699/0231/0448,CAM,Second Greater Mekong Subregion Regional Communicable Diseases Control—Additional Financing,,,27.00,10.00,,37.00,HFPF-RMTF,4.00,,4.00,26-Oct-2015
2015,2699/0232/0449,LAO,Second Greater Mekong Subregion Regional Communicable Diseases Control—Additional Financing,,,,12.00,,12.00,HFPF-RMTF,3.00,,3.00,26-Oct-2015
2015,2699/0450,VIE,Second Greater Mekong Subregion Regional Communicable Diseases Control—Additional Financing,,,,,,,HFPF-RMTF,2.50,,2.50,26-Oct-2015
2015,3225/3226,BHU,Second Green Power Development,,70.00,25.25,25.25,,120.50,Indian Commercial Bank,,58.82,58.82,01-Nov-2015
2015,3047,BAN,Secondary Education Sector Investment Program—Tranche 1 (Supplementary),,,,,,,KEXIM,,39.00,39.00,20-Jul-2015
2015,3320,BAN,Secondary Education Sector Investment Program—Tranche 2,,,185.00,,,185.00,World Bank,,265.00,265.00,20-Nov-2015
2015,2200/0036/3302/0441,BAN,Southwest Area Integrated Water Resources Planning and Management—Additional Financing,,,45.00,,,45.00,Netherlands,7.00,,7.00,30-Sep-2015
2015,0442,TUV,Strengthened Fiscal Sustainability Program,,,,2.00,,2.00,Australia,1.10,,3.00,30-Sep-2015
2015,0442,TUV,Strengthened Fiscal Sustainability Program,,,,,,,New Zealand,0.40,,,
2015,0442,TUV,Strengthened Fiscal Sustainability Program,,,,,,,World Bank,1.50,,,
2015,3309/0452/0453,TAJ,Strengthening Technical and Vocational Education and Training,,,15.00,15.00,,30.00,CEF-CEFPF,2.00,,2.00,09-Nov-2015
2015,3303/8293,INO,Sustainable and Inclusive Energy Program (Subprogram 1),,400.00,,,,400.00,AFD,,150.00,950.00,30-Sep-2015
2015,3303/8293,INO,Sustainable and Inclusive Energy Program (Subprogram 1),,,,,,,AIF,,100.00,,
2015,3303/8293,INO,Sustainable and Inclusive Energy Program (Subprogram 1),,,,,,,KfW,,200.00,,
2015,3303/8293,INO,Sustainable and Inclusive Energy Program (Subprogram 1),,,,,,,World Bank,,500.00,,
2015,3321/3322,PAK,Sustainable Energy Sector Reform Program—Tranche 2 ,,100.00,300.00,,,400.00,World Bank,,500.00,500.00,20-Nov-2015
2015,3256,BAN,"Third Primary Education Development—Additional
Financing",,,120.00,,,120.00,EC,55.48,,555.58,20-May-2015
2015,3256,BAN,"Third Primary Education Development—Additional
Financing",,,,,,,,,,,
2015,3256,BAN,"Third Primary Education Development—Additional
Financing",,,,,,,GPE,100.00,,,
2015,3256,BAN,"Third Primary Education Development—Additional
Financing",,,,,,,UNICEF,0.10,,,
2015,3256,BAN,"Third Primary Education Development—Additional
Financing",,,,,,,World Bank,,400.00,,
2015,0469,PNG,Town Electrification Investment Program-Tranche 1—Additional Financing,,,,,,,New Zealand,4.77,,4.77,09-Dec-2015
2015,3210,FIJ,Transport Infrastructure Investment Sector,,100.00,,,,100.00,World Bank,,50.00,50.00,22-Jun-2015
2015,0261-0262,AFG,Transport Network Development Investment Program - Tranche 1,,,,,,,AITF,1.00,,1.00,08-Dec-2015
2015,3340/0462,VIE,Urban Environment and Climate Change Adaptation,,100.00,,,,100.00,UCCRTF,4.00,,4.00,27-Nov-2015
2015,3250/0471,LAO,Vientiane Sustainable Urban Transport,,,35.00,,,35.00,AsIF,6.90,,43.74,10-Mar-2015
2015,3250/0471,LAO,Vientiane Sustainable Urban Transport,,,,,,,EIB,,20.00,,
2015,3250/0471,LAO,Vientiane Sustainable Urban Transport,,,,,,,GEF,1.84,,,
2015,3250/0471,LAO,Vientiane Sustainable Urban Transport,,,,,,,OFID,,15.00,,
